Community,river_name,sample_n,species,date,length,lat,long,stock,FISHES_ID
Wemindji,FlipIsland,M51,Cisco,26/08/2021,35,52.884665,-78.889472,Mixed,coarWEMm_051-21
Wemindji,FlipIsland,M52,Cisco,26/08/2021,35,52.884665,-78.889472,Mixed,coarWEMm_052-21
Wemindji,FlipIsland,M53,Cisco,26/08/2021,49,52.884665,-78.889472,Mixed,coarWEMm_053-21
Wemindji,FlipIsland,M54,Cisco,26/08/2021,39,52.884665,-78.889472,Mixed,coarWEMm_054-21
Wemindji,FlipIsland,M55,Cisco,26/08/2021,26,52.893568,-78.891373,Mixed,coarWEMm_055-21
Wemindji,FlyIsland,M5,Cisco,24/08/2021,35,52.893568,-78.891373,Mixed,coarWEMm_005-21
Wemindji,FlyIsland,M6,Cisco,24/08/2021,37,52.893568,-78.891373,Mixed,coarWEMm_006-21
Wemindji,FlyIsland,M7,Cisco,24/08/2021,26,52.893568,-78.891373,Mixed,coarWEMm_007-21
Eastmain,EastmainRiver,M25,Whitefish,09-07-2020,345,52.288,-78.891373,Mixed,coclEASm_025-20
Eastmain,EastmainRiver,M26,Whitefish,09-07-2020,390,52.288,-78.891373,Mixed,coclEASm_026-20
Eastmain,EastmainRiver,M27,Whitefish,09-07-2020,395,52.288,-78.565933,Mixed,coclEASm_027-20
Eastmain,EastmainRiver,M28,Whitefish,09-07-2020,345,52.288,-78.565933,Mixed,coclEASm_028-20
Eastmain,EastmainRiver,M29,Whitefish,09-07-2020,315,52.288,-78.565933,Mixed,coclEASm_029-20
Eastmain,EastmainRiver,M30,Whitefish,09-07-2020,315,52.288,-78.565933,Mixed,coclEASm_030-20
Eastmain,EastmainRiver,M31,Whitefish,09-07-2020,395,52.288,-78.565933,Mixed,coclEASm_031-20
Eastmain,EastmainRiver,M32,Whitefish,09-07-2020,330,52.288,-78.565933,Mixed,coclEASm_032-20
Eastmain,EastmainRiver,M33,Whitefish,09-07-2020,342,52.288,-78.565933,Mixed,coclEASm_033-20
Eastmain,EastmainRiver,M34,Whitefish,09-07-2020,340,52.288,-78.565933,Mixed,coclEASm_034-20
Eastmain,EastmainRiver,M35,Whitefish,09-07-2020,345,52.288,-78.565933,Mixed,coclEASm_035-20
Eastmain,EastmainRiver,M36,Whitefish,09-07-2020,350,52.288,-78.565933,Mixed,coclEASm_036-20
Eastmain,EastmainRiver,M37,Whitefish,09-07-2020,312,52.288,-78.565933,Mixed,coclEASm_037-20
Waskaganish,NottawayRiver,S1,Cisco,02-09-2020,310,51.1687,-78.894282,Source,coarNOTs_001-20
Waskaganish,NottawayRiver,S2,Cisco,02-09-2020,318,51.1687,-78.894282,Source,coarNOTs_002-20
Waskaganish,NottawayRiver,S3,Cisco,02-09-2020,351,51.1687,-78.894282,Source,coarNOTs_003-20
Waskaganish,NottawayRiver,S4,Cisco,02-09-2020,311,51.1687,-78.894282,Source,coarNOTs_004-20
Waskaganish,NottawayRiver,S5,Cisco,02-09-2020,291,51.1687,-78.894282,Source,coarNOTs_005-20
Waskaganish,NottawayRiver,S6,Cisco,02-09-2020,293,51.1687,-78.894282,Source,coarNOTs_006-20
Waskaganish,NottawayRiver,S7,Cisco,02-09-2020,295,51.1687,-78.894282,Source,coarNOTs_007-20
Waskaganish,NottawayRiver,S8,Cisco,02-09-2020,289,51.1687,-78.894282,Source,coarNOTs_008-20
Waskaganish,NottawayRiver,S9,Cisco,02-09-2020,300,51.1687,-78.894282,Source,coarNOTs_009-20
Waskaganish,NottawayRiver,S10,Cisco,02-09-2020,332,51.1687,-78.894282,Source,coarNOTs_010-20
Waskaganish,NottawayRiver,S11,Cisco,02-09-2020,301,51.1687,-78.894282,Source,coarNOTs_011-20
Waskaganish,NottawayRiver,S12,Cisco,02-09-2020,295,51.1687,-78.894282,Source,coarNOTs_012-20
Waskaganish,NottawayRiver,S13,Cisco,02-09-2020,281,51.1687,-78.894282,Source,coarNOTs_013-20
Waskaganish,NottawayRiver,S14,Cisco,02-09-2020,315,51.1687,-78.894282,Source,coarNOTs_014-20
Waskaganish,NottawayRiver,S15,Cisco,02-09-2020,378,51.1687,-78.894282,Source,coarNOTs_015-20
Waskaganish,NottawayRiver,S16,Cisco,02-09-2020,299,51.1687,-78.894282,Source,coarNOTs_016-20
Waskaganish,NottawayRiver,S17,Cisco,02-09-2020,362,51.1687,-78.894282,Source,coarNOTs_017-20
Waskaganish,NottawayRiver,S18,Cisco,02-09-2020,307,51.1687,-78.894282,Source,coarNOTs_018-20
Waskaganish,NottawayRiver,S19,Cisco,02-09-2020,314,51.1687,-78.894282,Source,coarNOTs_019-20
Waskaganish,NottawayRiver,S20,Cisco,02-09-2020,303,51.1687,-78.894282,Source,coarNOTs_020-20
Waskaganish,NottawayRiver,S21,Cisco,02-09-2020,362,51.1687,-78.894282,Source,coarNOTs_021-20
Waskaganish,NottawayRiver,S22,Cisco,02-09-2020,315,51.1687,-78.894282,Source,coarNOTs_022-20
Waskaganish,NottawayRiver,S23,Cisco,02-09-2020,319,51.1687,-78.894282,Source,coarNOTs_023-20
Waskaganish,NottawayRiver,S24,Cisco,02-09-2020,299,51.1687,-78.894282,Source,coarNOTs_024-20
Waskaganish,NottawayRiver,S25,Cisco,03-09-2020,316,51.1687,-78.893078,Source,coarNOTs_025-20
Waskaganish,NottawayRiver,S26,Cisco,03-09-2020,313,51.1687,-78.893078,Source,coarNOTs_026-20
Waskaganish,NottawayRiver,S27,Cisco,03-09-2020,326,51.1687,-78.893078,Source,coarNOTs_027-20
Waskaganish,NottawayRiver,S28,Cisco,03-09-2020,271,51.1687,-78.893078,Source,coarNOTs_028-20
Waskaganish,NottawayRiver,S29,Cisco,03-09-2020,340,51.1687,-78.893078,Source,coarNOTs_029-20
Waskaganish,NottawayRiver,S30,Cisco,03-09-2020,311,51.1687,-78.893078,Source,coarNOTs_030-20
Waskaganish,NottawayRiver,S31,Cisco,03-09-2020,301,51.1687,-78.893078,Source,coarNOTs_031-20
Waskaganish,NottawayRiver,S32,Cisco,03-09-2020,322,51.1687,-78.893078,Source,coarNOTs_032-20
Waskaganish,NottawayRiver,S33,Cisco,03-09-2020,291,51.1687,-78.893078,Source,coarNOTs_033-20
Waskaganish,NottawayRiver,S34,Cisco,03-09-2020,315,51.1687,-78.893078,Source,coarNOTs_034-20
Waskaganish,NottawayRiver,S35,Cisco,03-09-2020,300,51.1687,-78.893078,Source,coarNOTs_035-20
Waskaganish,NottawayRiver,S36,Cisco,03-09-2020,341,51.1687,-78.893078,Source,coarNOTs_036-20
Waskaganish,NottawayRiver,S37,Cisco,03-09-2020,334,51.1687,-78.893078,Source,coarNOTs_037-20
Waskaganish,NottawayRiver,S38,Cisco,03-09-2020,301,51.1687,-78.893078,Source,coarNOTs_038-20
Waskaganish,NottawayRiver,S39,Cisco,03-09-2020,304,51.1687,-78.893078,Source,coarNOTs_039-20
Waskaganish,NottawayRiver,S40,Cisco,03-09-2020,305,51.1687,-78.893078,Source,coarNOTs_040-20
Waskaganish,NottawayRiver,S1,Trout,02-09-2020,435,51.1754,-78.90177,Source,safoNOTs_001-20
Eastmain,EastmainRiver,M38,Whitefish,09-07-2020,405,52.288,-78.565933,Mixed,coclEASm_038-20
Eastmain,EastmainRiver,M39,Whitefish,09-07-2020,335,52.288,-78.565933,Mixed,coclEASm_039-20
Eastmain,EastmainRiver,M40,Whitefish,22-07-2020,438,52.288,-78.565933,Mixed,coclEASm_040-20
Wemindji,FlyIsland,M8,Cisco,24/08/2021,30,52.893568,-78.891373,Mixed,coarWEMm_008-21
Wemindji,FlyIsland,M9,Cisco,24/08/2021,39,52.893568,-78.891373,Mixed,coarWEMm_009-21
Wemindji,KwaatipihunMinishtikush,M4,Cisco,10-07-2021,310,52.892821,-78.888554,Mixed,coarWEMm_004-21
Wemindji,LongPoint,M10,Cisco,24/08/2021,35,52.893568,-78.891373,Mixed,coarWEMm_010-21
Wemindji,LongPoint,M11,Cisco,24/08/2021,43,52.893568,-78.891373,Mixed,coarWEMm_011-21
Wemindji,LongPoint,M12,Cisco,24/08/2021,43,52.893568,-78.891373,Mixed,coarWEMm_012-21
Wemindji,LongPoint,M13,Cisco,24/08/2021,30,52.893568,-78.891373,Mixed,coarWEMm_013-21
Wemindji,LongPoint,M14,Cisco,24/08/2021,39,52.893568,-78.891373,Mixed,coarWEMm_014-21
Wemindji,LongPoint,M15,Cisco,24/08/2021,43,52.893568,-78.891373,Mixed,coarWEMm_015-21
Wemindji,LongPoint,M16,Cisco,24/08/2021,30,52.893568,-78.891373,Mixed,coarWEMm_016-21
Wemindji,LongPoint,M17,Cisco,24/08/2021,54,52.893568,-78.891373,Mixed,coarWEMm_017-21
Wemindji,LongPoint,M18,Cisco,24/08/2021,30,52.893568,-78.891373,Mixed,coarWEMm_018-21
Wemindji,LongPoint,M19,Cisco,26/08/2021,59,52.884665,-78.891373,Mixed,coarWEMm_019-21
Wemindji,LongPoint,M20,Cisco,26/08/2021,49,52.884665,-78.891373,Mixed,coarWEMm_020-21
Wemindji,LongPoint,M21,Cisco,26/08/2021,42,52.884665,-78.891373,Mixed,coarWEMm_021-21
Wemindji,LongPoint,M22,Cisco,26/08/2021,35,52.884665,-78.891373,Mixed,coarWEMm_022-21
Wemindji,LongPoint,M23,Cisco,26/08/2021,59,52.884665,-78.891373,Mixed,coarWEMm_023-21
Wemindji,LongPoint,M24,Cisco,26/08/2021,54,52.884665,-78.891373,Mixed,coarWEMm_024-21
Wemindji,LongPoint,M25,Cisco,26/08/2021,39,52.884665,-78.891373,Mixed,coarWEMm_025-21
Wemindji,LongPoint,M26,Cisco,26/08/2021,43,52.884665,-78.891373,Mixed,coarWEMm_026-21
Wemindji,LongPoint,M27,Cisco,26/08/2021,30,52.884665,-78.891373,Mixed,coarWEMm_027-21
Wemindji,LongPoint,M28,Cisco,26/08/2021,35,52.884665,-78.891373,Mixed,coarWEMm_028-21
Wemindji,LongPoint,M29,Cisco,26/08/2021,35,52.884665,-78.891373,Mixed,coarWEMm_029-21
Wemindji,LongPoint,M30,Cisco,26/08/2021,50,52.884665,-78.891373,Mixed,coarWEMm_030-21
Wemindji,LongPoint,M31,Cisco,26/08/2021,52,52.884665,-78.891373,Mixed,coarWEMm_031-21
Wemindji,LongPoint,M32,Cisco,26/08/2021,30,52.884665,-78.891373,Mixed,coarWEMm_032-21
Wemindji,LongPoint,M33,Cisco,26/08/2021,30,52.884665,-78.891373,Mixed,coarWEMm_033-21
Wemindji,LongPoint,M34,Cisco,26/08/2021,35,52.884665,-78.891373,Mixed,coarWEMm_034-21
Wemindji,LongPoint,M35,Cisco,26/08/2021,28,52.884665,-78.891373,Mixed,coarWEMm_035-21
Wemindji,LongPoint,M36,Cisco,26/08/2021,39,52.884665,-78.891373,Mixed,coarWEMm_036-21
Wemindji,LongPoint,M37,Cisco,26/08/2021,43,52.884665,-78.891373,Mixed,coarWEMm_037-21
Wemindji,LongPoint,M38,Cisco,26/08/2021,43,52.884665,-78.891373,Mixed,coarWEMm_038-21
Wemindji,LongPoint,M39,Cisco,26/08/2021,26,52.884665,-78.891373,Mixed,coarWEMm_039-21
Wemindji,LongPoint,M40,Cisco,26/08/2021,54,52.884665,-78.891373,Mixed,coarWEMm_040-21
Wemindji,LongPoint,M41,Cisco,26/08/2021,39,52.884665,-78.891373,Mixed,coarWEMm_041-21
Wemindji,LongPoint,M42,Cisco,26/08/2021,52,52.884665,-78.891373,Mixed,coarWEMm_042-21
Wemindji,LongPoint,M82,Cisco,2006-09-21,53,52.883406,-78.89101,Mixed,coarWEMm_082-NA
Wemindji,LongPoint,M83,Cisco,2006-09-21,43,52.883406,-78.89101,Mixed,coarWEMm_083-NA
Wemindji,LongPoint,M84,Cisco,2006-09-21,20,52.883406,-78.89101,Mixed,coarWEMm_084-NA
Wemindji,LongPoint,M85,Cisco,2006-09-21,43,52.883406,-78.89101,Mixed,coarWEMm_085-NA
Eastmain,RenoyerRiver,S1,Trout,10-12-2020,330,52.4538,-78.514358,Source,safoRENs_001-20
Eastmain,RenoyerRiver,S2,Trout,10-12-2020,235,52.4538,-78.514358,Source,safoRENs_002-20
Eastmain,RenoyerRiver,S3,Trout,10-12-2020,385,52.4538,-78.514358,Source,safoRENs_003-20
Eastmain,RenoyerRiver,S4,Trout,10-12-2020,305,52.4538,-78.514358,Source,safoRENs_004-20
Eastmain,RenoyerRiver,S5,Trout,10-12-2020,340,52.4538,-78.514358,Source,safoRENs_005-20
Eastmain,RenoyerRiver,S6,Trout,10-12-2020,325,52.4538,-78.514358,Source,safoRENs_006-20
Eastmain,RenoyerRiver,S7,Trout,10-12-2020,310,52.4538,-78.514358,Source,safoRENs_007-20
Eastmain,RenoyerRiver,S8,Trout,10-12-2020,340,52.4538,-78.514358,Source,safoRENs_008-20
Eastmain,RenoyerRiver,S9,Trout,10-12-2020,280,52.4538,-78.514358,Source,safoRENs_009-20
Eastmain,RenoyerRiver,S10,Trout,10-12-2020,425,52.4538,-78.514358,Source,safoRENs_010-20
Eastmain,RenoyerRiver,S11,Trout,10-12-2020,330,52.4538,-78.514358,Source,safoRENs_011-20
Eastmain,RenoyerRiver,S12,Trout,10-12-2020,340,52.4538,-78.514358,Source,safoRENs_012-20
Eastmain,RenoyerRiver,S13,Trout,10-12-2020,290,52.4538,-78.514358,Source,safoRENs_013-20
Eastmain,RenoyerRiver,S14,Trout,10-12-2020,390,52.4538,-78.514358,Source,safoRENs_014-20
Eastmain,RenoyerRiver,S15,Trout,10-12-2020,425,52.4538,-78.514358,Source,safoRENs_015-20
Eastmain,RenoyerRiver,S16,Trout,10-12-2020,285,52.4538,-78.514358,Source,safoRENs_016-20
Eastmain,RenoyerRiver,S17,Trout,10-12-2020,265,52.4538,-78.514358,Source,safoRENs_017-20
Eastmain,RenoyerRiver,S18,Trout,10-12-2020,300,52.4538,-78.514358,Source,safoRENs_018-20
Eastmain,RenoyerRiver,S19,Trout,10-12-2020,290,52.4538,-78.514358,Source,safoRENs_019-20
Eastmain,RenoyerRiver,S20,Trout,10-12-2020,330,52.4538,-78.514358,Source,safoRENs_020-20
Eastmain,RenoyerRiver,S21,Trout,10-12-2020,325,52.4538,-78.514358,Source,safoRENs_021-20
Eastmain,RenoyerRiver,S22,Trout,10-12-2020,270,52.4538,-78.514358,Source,safoRENs_022-20
Eastmain,RenoyerRiver,S23,Trout,10-12-2020,255,52.4538,-78.514358,Source,safoRENs_023-20
Eastmain,RenoyerRiver,S24,Trout,10-12-2020,260,52.4538,-78.514358,Source,safoRENs_024-20
Eastmain,RenoyerRiver,S25,Trout,10-12-2020,350,52.4538,-78.514358,Source,safoRENs_025-20
Eastmain,RenoyerRiver,S26,Trout,10-12-2020,300,52.4538,-78.514358,Source,safoRENs_026-20
Eastmain,RenoyerRiver,S27,Trout,10-12-2020,240,52.4538,-78.514358,Source,safoRENs_027-20
Eastmain,RenoyerRiver,S28,Trout,10-12-2020,205,52.4538,-78.514358,Source,safoRENs_028-20
Eastmain,RenoyerRiver,S29,Trout,05-12-2020,458,52.4526,-78.528085,Source,safoRENs_029-20
Eastmain,RenoyerRiver,S30,Trout,05-12-2020,360,52.4526,-78.528085,Source,safoRENs_030-20
Eastmain,RenoyerRiver,S31,Trout,05-12-2020,282,52.4526,-78.528085,Source,safoRENs_031-20
Eastmain,RenoyerRiver,S32,Trout,05-12-2020,355,52.4526,-78.528085,Source,safoRENs_032-20
Eastmain,RenoyerRiver,S33,Trout,05-12-2020,265,52.4526,-78.528085,Source,safoRENs_033-20
Eastmain,RenoyerRiver,S34,Trout,05-12-2020,325,52.4526,-78.528085,Source,safoRENs_034-20
Eastmain,RenoyerRiver,S35,Trout,05-12-2020,390,52.4526,-78.528085,Source,safoRENs_035-20
Eastmain,RenoyerRiver,S36,Trout,05-12-2020,395,52.4526,-78.528085,Source,safoRENs_036-20
Eastmain,RenoyerRiver,S37,Trout,05-12-2020,310,52.4526,-78.528085,Source,safoRENs_037-20
Eastmain,RenoyerRiver,S38,Trout,05-12-2020,340,52.4526,-78.528085,Source,safoRENs_038-20
Eastmain,RenoyerRiver,S39,Trout,05-12-2020,390,52.4526,-78.528085,Source,safoRENs_039-20
Eastmain,RenoyerRiver,S40,Trout,05-12-2020,280,52.4526,-78.528085,Source,safoRENs_040-20
Eastmain,RenoyerRiver,S41,Trout,05-12-2020,345,52.4526,-78.528085,Source,safoRENs_041-20
Eastmain,RenoyerRiver,S42,Trout,05-12-2020,365,52.4526,-78.528085,Source,safoRENs_042-20
Eastmain,RenoyerRiver,S43,Trout,05-12-2020,310,52.4526,-78.528085,Source,safoRENs_043-20
Eastmain,RenoyerRiver,S44,Trout,05-12-2020,365,52.4526,-78.528085,Source,safoRENs_044-20
Eastmain,RenoyerRiver,S45,Trout,05-12-2020,375,52.4526,-78.528085,Source,safoRENs_045-20
Eastmain,RenoyerRiver,S46,Trout,05-12-2020,395,52.4526,-78.528085,Source,safoRENs_046-20
Eastmain,RenoyerRiver,S47,Trout,05-12-2020,280,52.4526,-78.528085,Source,safoRENs_047-20
Eastmain,RenoyerRiver,S48,Trout,05-12-2020,365,52.4526,-78.528085,Source,safoRENs_048-20
Eastmain,RenoyerRiver,S49,Trout,05-12-2020,395,52.4526,-78.528085,Source,safoRENs_049-20
Eastmain,RenoyerRiver,S50,Trout,05-12-2020,275,52.4526,-78.528085,Source,safoRENs_050-20
Eastmain,RenoyerRiver,S51,Trout,05-12-2020,430,52.4526,-78.528085,Source,safoRENs_051-20
Eastmain,RenoyerRiver,S52,Trout,05-12-2020,345,52.4526,-78.528085,Source,safoRENs_052-20
Eastmain,RenoyerRiver,S53,Trout,05-12-2020,285,52.4526,-78.528085,Source,safoRENs_053-20
Eastmain,RenoyerRiver,S54,Trout,05-12-2020,340,52.4526,-78.528085,Source,safoRENs_054-20
Eastmain,RenoyerRiver,S55,Trout,05-12-2020,350,52.4526,-78.528085,Source,safoRENs_055-20
Eastmain,RenoyerRiver,S56,Trout,05-12-2020,310,52.4526,-78.528085,Source,safoRENs_056-20
Eastmain,RenoyerRiver,S57,Trout,05-12-2020,280,52.4526,-78.528085,Source,safoRENs_057-20
Eastmain,RenoyerRiver,S58,Trout,05-12-2020,290,52.4526,-78.528085,Source,safoRENs_058-20
Eastmain,RenoyerRiver,S59,Trout,05-12-2020,405,52.4526,-78.528085,Source,safoRENs_059-20
Eastmain,RenoyerRiver,S60,Trout,05-12-2020,370,52.4526,-78.528085,Source,safoRENs_060-20
Eastmain,RenoyerRiver,S61,Trout,05-12-2020,395,52.4526,-78.528085,Source,safoRENs_061-20
Eastmain,RenoyerRiver,S62,Trout,05-12-2020,275,52.4526,-78.528085,Source,safoRENs_062-20
Eastmain,RenoyerRiver,S63,Trout,05-12-2020,330,52.4526,-78.528085,Source,safoRENs_063-20
Eastmain,RenoyerRiver,S64,Trout,05-12-2020,395,52.4526,-78.528085,Source,safoRENs_064-20
Eastmain,RenoyerRiver,S65,Trout,05-12-2020,415,52.4526,-78.528085,Source,safoRENs_065-20
Eastmain,RenoyerRiver,S66,Trout,05-12-2020,390,52.4526,-78.528085,Source,safoRENs_066-20
Eastmain,EastmainRiver,M41,Whitefish,22-07-2020,403,52.288,-78.565933,Source,coclEASs_041-20
Eastmain,EastmainRiver,M42,Whitefish,22-07-2020,367,52.288,-78.565933,Source,coclEASs_042-20
Eastmain,Eastmain/FishingRiver,S1,Whitefish,07-10-2020,275,52.2587,-78.421339,Source,coclEASs_001-20
Eastmain,Eastmain/FishingRiver,S2,Whitefish,07-10-2020,330,52.255,-78.443953,Source,coclEASs_002-20
Eastmain,FishingRiver,S3,Whitefish,05-02-2021,395,52.2561,-78.443023,Source,coclFISs_003-21
Eastmain,FishingRiver,S4,Whitefish,05-02-2021,465,52.2561,-78.443023,Source,coclFISs_004-21
Eastmain,FishingRiver,S5,Whitefish,05-02-2021,360,52.2561,-78.443023,Source,coclFISs_005-21
Eastmain,FishingRiver,S6,Whitefish,05-02-2021,375,52.2561,-78.443023,Source,coclFISs_006-21
Eastmain,FishingRiver,S7,Whitefish,05-02-2021,380,52.2561,-78.443023,Source,coclFISs_007-21
Eastmain,FishingRiver,S8,Whitefish,05-02-2021,440,52.2561,-78.443023,Source,coclFISs_008-21
Eastmain,FishingRiver,S9,Whitefish,05-02-2021,360,52.2561,-78.443023,Source,coclFISs_009-21
Eastmain,FishingRiver,S10,Whitefish,05-02-2021,410,52.2561,-78.443023,Source,coclFISs_010-21
Eastmain,FishingRiver,S11,Whitefish,05-02-2021,395,52.2561,-78.443023,Source,coclFISs_011-21
Eastmain,FishingRiver,S12,Whitefish,05-02-2021,360,52.2561,-78.443023,Source,coclFISs_012-21
Eastmain,FishingRiver,S13,Whitefish,05-02-2021,410,52.2561,-78.443023,Source,coclFISs_013-21
Eastmain,FishingRiver,S14,Whitefish,05-02-2021,355,52.2561,-78.443023,Source,coclFISs_014-21
Eastmain,FishingRiver,S15,Whitefish,05-02-2021,410,52.2561,-78.443023,Source,coclFISs_015-21
Eastmain,FishingRiver,S16,Whitefish,05-02-2021,370,52.2561,-78.443023,Source,coclFISs_016-21
Eastmain,FishingRiver,S17,Whitefish,05-02-2021,400,52.2561,-78.443023,Source,coclFISs_017-21
Eastmain,FishingRiver,S18,Whitefish,05-02-2021,420,52.2561,-78.443023,Source,coclFISs_018-21
Eastmain,FishingRiver,S19,Whitefish,05-02-2021,355,52.2561,-78.443023,Source,coclFISs_019-21
Eastmain,FishingRiver,S20,Whitefish,05-02-2021,400,52.2561,-78.443023,Source,coclFISs_020-21
Eastmain,FishingRiver,S21,Whitefish,05-02-2021,370,52.2561,-78.443023,Source,coclFISs_021-21
Eastmain,FishingRiver,S22,Whitefish,05-02-2021,350,52.2561,-78.443023,Source,coclFISs_022-21
Eastmain,FishingRiver,S23,Whitefish,05-02-2021,390,52.2561,-78.443023,Source,coclFISs_023-21
Umiujaq,RichmondGulf,safoUMIx_01-20,Trout,2020,NA,56.41561,-76.359763,NA,safoUMIx_01-20
Umiujaq,RichmondGulf,safoUMIx_02-20,Trout,2020,NA,56.41561,-76.359763,NA,safoUMIx_02-20
Umiujaq,RichmondGulf,safoUMIx_03-20,Trout,2020,NA,56.41561,-76.359763,NA,safoUMIx_03-20
Umiujaq,RichmondGulf,safoUMIx_04-20,Trout,2020,NA,56.41561,-76.359763,NA,safoUMIx_04-20
Umiujaq,RichmondGulf,safoUMIx_05-20,Trout,2020,NA,56.41561,-76.359763,NA,safoUMIx_05-20
Umiujaq,RichmondGulf,safoUMIx_06-20,Trout,2020,NA,56.41561,-76.359763,NA,safoUMIx_06-20
Umiujaq,RichmondGulf,safoUMIx_07-20,Trout,2020,NA,56.41561,-76.359763,NA,safoUMIx_07-20
Umiujaq,RichmondGulf,safoUMIx_08-20,Trout,2020,NA,56.41561,-76.359763,NA,safoUMIx_08-20
Umiujaq,RichmondGulf,safoUMIx_09-20,Trout,2020,NA,56.41561,-76.359763,NA,safoUMIx_09-20
Umiujaq,RichmondGulf,safoUMIx_10-20,Trout,2020,NA,56.41561,-76.359763,NA,safoUMIx_10-20
Umiujaq,RichmondGulf,safoUMIx_11-20,Trout,2020,NA,56.41561,-76.359763,NA,safoUMIx_11-20
Umiujaq,RichmondGulf,safoUMIx_12-20,Trout,2020,NA,56.41561,-76.359763,NA,safoUMIx_12-20
Umiujaq,RichmondGulf,safoUMIx_13-20,Trout,2020,NA,56.41561,-76.359763,NA,safoUMIx_13-20
Umiujaq,RichmondGulf,safoUMIx_14-20,Trout,2020,NA,56.41561,-76.359763,NA,safoUMIx_14-20
Umiujaq,RichmondGulf,safoUMIx_15-20,Trout,2020,NA,56.41561,-76.359763,NA,safoUMIx_15-20
Umiujaq,RichmondGulf,safoUMIx_16-20,Trout,2020,NA,56.41561,-76.359763,NA,safoUMIx_16-20
Umiujaq,RichmondGulf,safoUMIx_17-20,Trout,2020,NA,56.41561,-76.359763,NA,safoUMIx_17-20
Umiujaq,RichmondGulf,safoUMIx_18-20,Trout,2020,NA,56.41561,-76.359763,NA,safoUMIx_18-20
Umiujaq,RichmondGulf,safoUMIx_19-20,Trout,2020,NA,56.41561,-76.359763,NA,safoUMIx_19-20
Umiujaq,RichmondGulf,safoUMIx_20-20,Trout,2020,NA,56.41561,-76.359763,NA,safoUMIx_20-20
Umiujaq,RichmondGulf,safoUMIx_21-20,Trout,2020,NA,56.41561,-76.359763,NA,safoUMIx_21-20
Umiujaq,RichmondGulf,safoUMIx_22-20,Trout,2020,NA,56.41561,-76.359763,NA,safoUMIx_22-20
Umiujaq,RichmondGulf,safoUMIx_23-20,Trout,2020,NA,56.41561,-76.359763,NA,safoUMIx_23-20
Umiujaq,RichmondGulf,safoUMIx_24-20,Trout,2020,NA,56.41561,-76.359763,NA,safoUMIx_24-20
Umiujaq,RichmondGulf,safoUMIx_25-20,Trout,2020,NA,56.41561,-76.359763,NA,safoUMIx_25-20
Eastmain,RuisseauKaneyapiskas,S2,Trout,03-12-2020,270,52.1513,-78.561767,Source,safoRUIs_002-20
Eastmain,RuisseauKaneyapiskas,S3,Trout,03-12-2020,270,52.1513,-78.561767,Source,safoRUIs_003-20
Eastmain,RuisseauKaneyapiskas,S4,Trout,03-12-2020,280,52.1513,-78.561767,Source,safoRUIs_004-20
Eastmain,RuisseauKaneyapiskas,S5,Trout,03-12-2020,300,52.1513,-78.561767,Source,safoRUIs_005-20
Eastmain,RuisseauKaneyapiskas,S6,Trout,03-12-2020,260,52.1513,-78.561767,Source,safoRUIs_006-20
Eastmain,RuisseauKaneyapiskas,S7,Trout,03-12-2020,290,52.1513,-78.561767,Source,safoRUIs_007-20
Eastmain,RuisseauKaneyapiskas,S8,Trout,03-12-2020,270,52.1513,-78.561767,Source,safoRUIs_008-20
Eastmain,RuisseauKaneyapiskas,S9,Trout,03-12-2020,300,52.1513,-78.561767,Source,safoRUIs_009-20
Waskaganish,RupertRiver,S1,Cisco,08-09-2020,330,51.3806,-78.491475,Source,coarRUPs_001-20
Waskaganish,RupertRiver,S2,Cisco,08-09-2020,338,51.3806,-78.491475,Source,coarRUPs_002-20
Waskaganish,RupertRiver,S3,Cisco,08-09-2020,319,51.3806,-78.491475,Source,coarRUPs_003-20
Waskaganish,RupertRiver,S4,Cisco,08-09-2020,285,51.3806,-78.491475,Source,coarRUPs_004-20
Waskaganish,RupertRiver,S5,Cisco,08-09-2020,317,51.3806,-78.491475,Source,coarRUPs_005-20
Waskaganish,RupertRiver,S6,Cisco,08-09-2020,394,51.3806,-78.491475,Source,coarRUPs_006-20
Waskaganish,RupertRiver,S7,Cisco,08-09-2020,299,51.3806,-78.491475,Source,coarRUPs_007-20
Waskaganish,RupertRiver,S8,Cisco,08-09-2020,269,51.3806,-78.491475,Source,coarRUPs_008-20
Waskaganish,RupertRiver,S9,Cisco,08-09-2020,308,51.3806,-78.491475,Source,coarRUPs_009-20
Waskaganish,RupertRiver,S10,Cisco,08-09-2020,304,51.3806,-78.491475,Source,coarRUPs_010-20
Waskaganish,RupertRiver,S11,Cisco,08-09-2020,316,51.3806,-78.491475,Source,coarRUPs_011-20
Waskaganish,RupertRiver,S12,Cisco,08-09-2020,335,51.3806,-78.491475,Source,coarRUPs_012-20
Waskaganish,RupertRiver,S13,Cisco,08-09-2020,345,51.3806,-78.491475,Source,coarRUPs_013-20
Waskaganish,RupertRiver,S14,Cisco,08-09-2020,318,51.3806,-78.491475,Source,coarRUPs_014-20
Waskaganish,RupertRiver,S15,Cisco,08-09-2020,308,51.3806,-78.491475,Source,coarRUPs_015-20
Waskaganish,RupertRiver,S16,Cisco,08-09-2020,293,51.3806,-78.491475,Source,coarRUPs_016-20
Waskaganish,RupertRiver,S17,Cisco,08-09-2020,310,51.3806,-78.491475,Source,coarRUPs_017-20
